detection_id,lat,lon,geom,antenna_id,tag_id,detection_timestamp_tz,tagged_timestamp_tz,create_user,create_date,mod_user,mod_date,program
643043,41.90416944,-70.55914444,0101000020E61000000A9CC705C9A351C0C8DE08D3BBF34440,TA3-A2,900_228000562311,2017-05-01 23:07:54+00,2017-04-29 12:54:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643044,41.90416944,-70.55914444,0101000020E61000000A9CC705C9A351C0C8DE08D3BBF34440,TA3-A2,900_228000562311,2017-05-01 23:07:55+00,2017-04-29 12:54:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643045,41.90416944,-70.55914444,0101000020E61000000A9CC705C9A351C0C8DE08D3BBF34440,TA3-A2,900_228000562311,2017-05-01 23:08:14+00,2017-04-29 12:54:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643046,41.90416944,-70.55914444,0101000020E61000000A9CC705C9A351C0C8DE08D3BBF34440,TA3-A2,900_228000562311,2017-05-01 23:10:49+00,2017-04-29 12:54:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643047,41.90416944,-70.55914444,0101000020E61000000A9CC705C9A351C0C8DE08D3BBF34440,TA3-A2,900_228000562311,2017-05-01 23:10:50+00,2017-04-29 12:54:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643048,41.90428056,-70.5593,0101000020E6100000C7293A92CBA351C0F95A1A77BFF34440,TA3-A1,900_228000562311,2017-05-01 23:11:06+00,2017-04-29 12:54:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643049,41.90428056,-70.5593,0101000020E6100000C7293A92CBA351C0F95A1A77BFF34440,TA3-A1,900_228000562311,2017-05-01 23:12:37+00,2017-04-29 12:54:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643050,41.90428056,-70.5593,0101000020E6100000C7293A92CBA351C0F95A1A77BFF34440,TA3-A1,900_228000562311,2017-05-01 23:12:38+00,2017-04-29 12:54:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643051,41.90416944,-70.55914444,0101000020E61000000A9CC705C9A351C0C8DE08D3BBF34440,TA3-A2,900_228000562311,2017-05-01 23:13:14+00,2017-04-29 12:54:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643052,41.90416944,-70.55914444,0101000020E61000000A9CC705C9A351C0C8DE08D3BBF34440,TA3-A2,900_228000562311,2017-05-01 23:13:32+00,2017-04-29 12:54:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643053,41.90428056,-70.5593,0101000020E6100000C7293A92CBA351C0F95A1A77BFF34440,TA3-A1,900_228000562311,2017-05-01 23:18:48+00,2017-04-29 12:54:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643054,41.90428056,-70.5593,0101000020E6100000C7293A92CBA351C0F95A1A77BFF34440,TA3-A1,900_228000562311,2017-05-01 23:18:54+00,2017-04-29 12:54:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643055,41.90428056,-70.5593,0101000020E6100000C7293A92CBA351C0F95A1A77BFF34440,TA3-A1,900_228000562311,2017-05-01 23:28:16+00,2017-04-29 12:54:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643056,41.90428056,-70.5593,0101000020E6100000C7293A92CBA351C0F95A1A77BFF34440,TA3-A1,900_228000562311,2017-05-01 23:28:20+00,2017-04-29 12:54:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643057,41.90416944,-70.55914444,0101000020E61000000A9CC705C9A351C0C8DE08D3BBF34440,TA3-A2,900_228000562311,2017-05-01 23:29:05+00,2017-04-29 12:54:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643058,41.90416944,-70.55914444,0101000020E61000000A9CC705C9A351C0C8DE08D3BBF34440,TA3-A2,900_228000562311,2017-05-01 23:32:14+00,2017-04-29 12:54:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643059,41.90428056,-70.5593,0101000020E6100000C7293A92CBA351C0F95A1A77BFF34440,TA3-A1,900_228000562311,2017-05-01 23:32:30+00,2017-04-29 12:54:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643060,41.90428056,-70.5593,0101000020E6100000C7293A92CBA351C0F95A1A77BFF34440,TA3-A1,900_228000562311,2017-05-01 23:32:32+00,2017-04-29 12:54:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643061,41.90428056,-70.5593,0101000020E6100000C7293A92CBA351C0F95A1A77BFF34440,TA3-A1,900_228000562311,2017-05-01 23:34:12+00,2017-04-29 12:54:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643062,41.90428056,-70.5593,0101000020E6100000C7293A92CBA351C0F95A1A77BFF34440,TA3-A1,900_228000562311,2017-05-01 23:34:13+00,2017-04-29 12:54:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643063,41.90416944,-70.55914444,0101000020E61000000A9CC705C9A351C0C8DE08D3BBF34440,TA3-A2,900_228000562311,2017-05-01 23:34:44+00,2017-04-29 12:54:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643064,41.90416944,-70.55914444,0101000020E61000000A9CC705C9A351C0C8DE08D3BBF34440,TA3-A2,900_228000562311,2017-05-01 23:34:45+00,2017-04-29 12:54:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643065,41.90428056,-70.5593,0101000020E6100000C7293A92CBA351C0F95A1A77BFF34440,TA3-A1,900_228000562309,2017-05-02 00:05:00+00,2017-04-29 12:37:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643066,41.90428056,-70.5593,0101000020E6100000C7293A92CBA351C0F95A1A77BFF34440,TA3-A1,900_228000562336,2017-05-02 00:05:03+00,2017-04-29 14:30:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643067,41.90428056,-70.5593,0101000020E6100000C7293A92CBA351C0F95A1A77BFF34440,TA3-A1,900_228000562336,2017-05-02 00:05:06+00,2017-04-29 14:30:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643068,41.90428056,-70.5593,0101000020E6100000C7293A92CBA351C0F95A1A77BFF34440,TA3-A1,900_228000562309,2017-05-02 00:05:07+00,2017-04-29 12:37:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643069,41.90428056,-70.5593,0101000020E6100000C7293A92CBA351C0F95A1A77BFF34440,TA3-A1,900_228000562309,2017-05-02 00:05:12+00,2017-04-29 12:37:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643070,41.90428056,-70.5593,0101000020E6100000C7293A92CBA351C0F95A1A77BFF34440,TA3-A1,900_228000562336,2017-05-02 00:05:14+00,2017-04-29 14:30:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643071,41.90428056,-70.5593,0101000020E6100000C7293A92CBA351C0F95A1A77BFF34440,TA3-A1,900_228000562343,2017-05-02 00:05:15+00,2017-04-29 14:59:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643072,41.90416944,-70.55914444,0101000020E61000000A9CC705C9A351C0C8DE08D3BBF34440,TA3-A2,900_228000562336,2017-05-02 00:08:16+00,2017-04-29 14:30:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643073,41.90416944,-70.55914444,0101000020E61000000A9CC705C9A351C0C8DE08D3BBF34440,TA3-A2,900_228000562309,2017-05-02 00:08:20+00,2017-04-29 12:37:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643074,41.90416944,-70.55914444,0101000020E61000000A9CC705C9A351C0C8DE08D3BBF34440,TA3-A2,900_228000562343,2017-05-02 00:08:22+00,2017-04-29 14:59:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643075,41.90428056,-70.5593,0101000020E6100000C7293A92CBA351C0F95A1A77BFF34440,TA3-A1,900_228000562345,2017-05-02 01:48:21+00,2017-04-29 15:08:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643076,41.90428056,-70.5593,0101000020E6100000C7293A92CBA351C0F95A1A77BFF34440,TA3-A1,900_228000562351,2017-05-02 01:48:33+00,2017-04-29 16:02:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643077,41.90428056,-70.5593,0101000020E6100000C7293A92CBA351C0F95A1A77BFF34440,TA3-A1,900_228000562345,2017-05-02 01:49:34+00,2017-04-29 15:08:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643078,41.90428056,-70.5593,0101000020E6100000C7293A92CBA351C0F95A1A77BFF34440,TA3-A1,900_228000562351,2017-05-02 01:49:36+00,2017-04-29 16:02:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643079,41.90428056,-70.5593,0101000020E6100000C7293A92CBA351C0F95A1A77BFF34440,TA3-A1,900_228000562345,2017-05-02 01:49:34+00,2017-04-29 15:08:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643080,41.90428056,-70.5593,0101000020E6100000C7293A92CBA351C0F95A1A77BFF34440,TA3-A1,900_228000562345,2017-05-02 01:49:39+00,2017-04-29 15:08:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643081,41.90428056,-70.5593,0101000020E6100000C7293A92CBA351C0F95A1A77BFF34440,TA3-A1,900_228000562345,2017-05-02 01:51:56+00,2017-04-29 15:08:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643082,41.90416944,-70.55914444,0101000020E61000000A9CC705C9A351C0C8DE08D3BBF34440,TA3-A2,900_228000562345,2017-05-02 01:55:09+00,2017-04-29 15:08:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643083,41.90416944,-70.55914444,0101000020E61000000A9CC705C9A351C0C8DE08D3BBF34440,TA3-A2,900_228000562304,2017-05-02 01:55:10+00,2017-04-29 12:17:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643084,41.90416944,-70.55914444,0101000020E61000000A9CC705C9A351C0C8DE08D3BBF34440,TA3-A2,900_228000562326,2017-05-02 01:55:11+00,2017-04-29 13:50:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643085,41.90416944,-70.55914444,0101000020E61000000A9CC705C9A351C0C8DE08D3BBF34440,TA3-A2,900_228000562317,2017-05-02 01:55:12+00,2017-04-29 13:25:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643086,41.90416944,-70.55914444,0101000020E61000000A9CC705C9A351C0C8DE08D3BBF34440,TA3-A2,900_228000562316,2017-05-02 01:55:13+00,2017-04-29 13:14:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643087,41.90416944,-70.55914444,0101000020E61000000A9CC705C9A351C0C8DE08D3BBF34440,TA3-A2,900_228000562302,2017-05-02 01:55:14+00,2017-04-28 16:00:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643088,41.90416944,-70.55914444,0101000020E61000000A9CC705C9A351C0C8DE08D3BBF34440,TA3-A2,900_228000562303,2017-05-02 01:55:15+00,2017-04-28 16:00:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643089,41.90416944,-70.55914444,0101000020E61000000A9CC705C9A351C0C8DE08D3BBF34440,TA3-A2,900_228000562331,2017-05-02 01:55:16+00,2017-04-29 13:59:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643090,41.90428056,-70.5593,0101000020E6100000C7293A92CBA351C0F95A1A77BFF34440,TA3-A1,900_228000562351,2017-05-02 01:58:19+00,2017-04-29 16:02:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643091,41.90428056,-70.5593,0101000020E6100000C7293A92CBA351C0F95A1A77BFF34440,TA3-A1,900_228000562351,2017-05-02 01:58:22+00,2017-04-29 16:02:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643092,41.90428056,-70.5593,0101000020E6100000C7293A92CBA351C0F95A1A77BFF34440,TA3-A1,900_228000562351,2017-05-02 01:58:25+00,2017-04-29 16:02:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643093,41.90416944,-70.55914444,0101000020E61000000A9CC705C9A351C0C8DE08D3BBF34440,TA3-A2,900_228000562351,2017-05-02 02:03:42+00,2017-04-29 16:02:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643094,41.90428056,-70.5593,0101000020E6100000C7293A92CBA351C0F95A1A77BFF34440,TA3-A1,900_228000562306,2017-05-02 05:16:44+00,2017-04-29 12:18:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643095,41.90428056,-70.5593,0101000020E6100000C7293A92CBA351C0F95A1A77BFF34440,TA3-A1,900_228000562306,2017-05-02 05:16:46+00,2017-04-29 12:18:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643096,41.90428056,-70.5593,0101000020E6100000C7293A92CBA351C0F95A1A77BFF34440,TA3-A1,900_228000562306,2017-05-02 05:16:51+00,2017-04-29 12:18:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643097,41.90416944,-70.55914444,0101000020E61000000A9CC705C9A351C0C8DE08D3BBF34440,TA3-A2,900_228000562306,2017-05-02 05:17:05+00,2017-04-29 12:18:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643098,41.90416944,-70.55914444,0101000020E61000000A9CC705C9A351C0C8DE08D3BBF34440,TA3-A2,900_228000562306,2017-05-02 05:17:08+00,2017-04-29 12:18:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643099,41.90416944,-70.55914444,0101000020E61000000A9CC705C9A351C0C8DE08D3BBF34440,TA3-A2,900_228000562306,2017-05-02 05:17:15+00,2017-04-29 12:18:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643100,41.90428056,-70.5593,0101000020E6100000C7293A92CBA351C0F95A1A77BFF34440,TA3-A1,900_228000562369,2017-05-09 17:25:41+00,2017-05-07 11:47:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643101,41.90416944,-70.55914444,0101000020E61000000A9CC705C9A351C0C8DE08D3BBF34440,TA3-A2,900_228000562369,2017-05-09 17:27:09+00,2017-05-07 11:47:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643102,41.90416944,-70.55914444,0101000020E61000000A9CC705C9A351C0C8DE08D3BBF34440,TA3-A2,900_228000562364,2017-05-09 17:27:10+00,2017-05-07 10:42:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643103,41.90416944,-70.55914444,0101000020E61000000A9CC705C9A351C0C8DE08D3BBF34440,TA3-A2,900_228000562365,2017-05-09 17:27:11+00,2017-05-07 11:45:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643104,41.90428056,-70.5593,0101000020E6100000C7293A92CBA351C0F95A1A77BFF34440,TA3-A1,900_228000562373,2017-05-09 17:44:10+00,2017-05-07 14:15:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643105,41.90428056,-70.5593,0101000020E6100000C7293A92CBA351C0F95A1A77BFF34440,TA3-A1,900_228000562376,2017-05-09 17:44:16+00,2017-05-07 15:16:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643106,41.90416944,-70.55914444,0101000020E61000000A9CC705C9A351C0C8DE08D3BBF34440,TA3-A2,900_228000562373,2017-05-09 17:48:31+00,2017-05-07 14:15:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643107,41.90416944,-70.55914444,0101000020E61000000A9CC705C9A351C0C8DE08D3BBF34440,TA3-A2,900_228000562376,2017-05-09 17:48:34+00,2017-05-07 15:16:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643108,41.90428056,-70.5593,0101000020E6100000C7293A92CBA351C0F95A1A77BFF34440,TA3-A1,900_228000562366,2017-05-09 18:07:37+00,2017-05-07 11:45:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643109,41.90428056,-70.5593,0101000020E6100000C7293A92CBA351C0F95A1A77BFF34440,TA3-A1,900_228000562366,2017-05-09 18:07:40+00,2017-05-07 11:45:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643110,41.90428056,-70.5593,0101000020E6100000C7293A92CBA351C0F95A1A77BFF34440,TA3-A1,900_228000562366,2017-05-09 18:07:41+00,2017-05-07 11:45:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643111,41.90428056,-70.5593,0101000020E6100000C7293A92CBA351C0F95A1A77BFF34440,TA3-A1,900_228000562366,2017-05-09 18:07:42+00,2017-05-07 11:45:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643112,41.90428056,-70.5593,0101000020E6100000C7293A92CBA351C0F95A1A77BFF34440,TA3-A1,900_228000562366,2017-05-09 18:07:42+00,2017-05-07 11:45:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643113,41.90428056,-70.5593,0101000020E6100000C7293A92CBA351C0F95A1A77BFF34440,TA3-A1,900_228000562366,2017-05-09 18:07:43+00,2017-05-07 11:45:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643114,41.90428056,-70.5593,0101000020E6100000C7293A92CBA351C0F95A1A77BFF34440,TA3-A1,900_228000562366,2017-05-09 18:07:44+00,2017-05-07 11:45:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643115,41.90428056,-70.5593,0101000020E6100000C7293A92CBA351C0F95A1A77BFF34440,TA3-A1,900_228000562366,2017-05-09 18:07:45+00,2017-05-07 11:45:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643116,41.90428056,-70.5593,0101000020E6100000C7293A92CBA351C0F95A1A77BFF34440,TA3-A1,900_228000562366,2017-05-09 18:07:45+00,2017-05-07 11:45:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643117,41.90428056,-70.5593,0101000020E6100000C7293A92CBA351C0F95A1A77BFF34440,TA3-A1,900_228000562366,2017-05-09 18:07:47+00,2017-05-07 11:45:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643118,41.90428056,-70.5593,0101000020E6100000C7293A92CBA351C0F95A1A77BFF34440,TA3-A1,900_228000562366,2017-05-09 18:21:37+00,2017-05-07 11:45:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643119,41.90428056,-70.5593,0101000020E6100000C7293A92CBA351C0F95A1A77BFF34440,TA3-A1,900_228000562366,2017-05-09 18:21:38+00,2017-05-07 11:45:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643120,41.90428056,-70.5593,0101000020E6100000C7293A92CBA351C0F95A1A77BFF34440,TA3-A1,900_228000562366,2017-05-09 18:21:40+00,2017-05-07 11:45:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643121,41.90416944,-70.55914444,0101000020E61000000A9CC705C9A351C0C8DE08D3BBF34440,TA3-A2,900_228000562366,2017-05-09 18:21:48+00,2017-05-07 11:45:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643122,41.90416944,-70.55914444,0101000020E61000000A9CC705C9A351C0C8DE08D3BBF34440,TA3-A2,900_228000562366,2017-05-09 18:21:50+00,2017-05-07 11:45:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643123,41.90416944,-70.55914444,0101000020E61000000A9CC705C9A351C0C8DE08D3BBF34440,TA3-A2,900_228000562366,2017-05-09 18:21:53+00,2017-05-07 11:45:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643124,41.90428056,-70.5593,0101000020E6100000C7293A92CBA351C0F95A1A77BFF34440,TA3-A1,900_228000562367,2017-05-09 20:54:11+00,2017-05-07 11:46:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643125,41.90428056,-70.5593,0101000020E6100000C7293A92CBA351C0F95A1A77BFF34440,TA3-A1,900_228000562367,2017-05-09 20:54:12+00,2017-05-07 11:46:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643126,41.90428056,-70.5593,0101000020E6100000C7293A92CBA351C0F95A1A77BFF34440,TA3-A1,900_228000562367,2017-05-09 20:54:13+00,2017-05-07 11:46:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643127,41.90428056,-70.5593,0101000020E6100000C7293A92CBA351C0F95A1A77BFF34440,TA3-A1,900_228000562367,2017-05-09 20:54:15+00,2017-05-07 11:46:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643128,41.90428056,-70.5593,0101000020E6100000C7293A92CBA351C0F95A1A77BFF34440,TA3-A1,900_228000562367,2017-05-09 20:54:16+00,2017-05-07 11:46:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643129,41.90428056,-70.5593,0101000020E6100000C7293A92CBA351C0F95A1A77BFF34440,TA3-A1,900_228000562367,2017-05-09 20:54:17+00,2017-05-07 11:46:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643130,41.90428056,-70.5593,0101000020E6100000C7293A92CBA351C0F95A1A77BFF34440,TA3-A1,900_228000562367,2017-05-09 20:54:18+00,2017-05-07 11:46:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643131,41.90428056,-70.5593,0101000020E6100000C7293A92CBA351C0F95A1A77BFF34440,TA3-A1,900_228000562367,2017-05-09 20:54:21+00,2017-05-07 11:46:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643132,41.90428056,-70.5593,0101000020E6100000C7293A92CBA351C0F95A1A77BFF34440,TA3-A1,900_228000562367,2017-05-09 20:54:43+00,2017-05-07 11:46:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643133,41.90428056,-70.5593,0101000020E6100000C7293A92CBA351C0F95A1A77BFF34440,TA3-A1,900_228000562367,2017-05-09 21:08:51+00,2017-05-07 11:46:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643134,41.90428056,-70.5593,0101000020E6100000C7293A92CBA351C0F95A1A77BFF34440,TA3-A1,900_228000562367,2017-05-09 21:08:52+00,2017-05-07 11:46:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643135,41.90428056,-70.5593,0101000020E6100000C7293A92CBA351C0F95A1A77BFF34440,TA3-A1,900_228000562367,2017-05-09 21:10:02+00,2017-05-07 11:46:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
